"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"E_E";"E_EM";"E_EW";"E_E00_01";"E_E01_02";"E_E02_03";"E_E03_05";"E_E05_06";"E_E06_07";"E_E07_08";"E_E08_10";"E_E10_12";"E_E12_14";"E_E14_15";"E_E15_18";"E_E18_21";"E_E21_25";"E_E25_27";"E_E27_30";"E_E30_35";"E_E35_40";"E_E40_45";"E_E45_50";"E_E50_55";"E_E55_60";"E_E60_63";"E_E63_65";"E_E65_67";"E_E67_70";"E_E70_75";"E_E75_80";"E_E80_85";"E_E85_90";"E_E90_95";"E_E95_110";"E_U1";"E_1U6";"E_6U15";"E_15U18";"E_18U25";"E_25U55";"E_55U65";"E_65U80";"E_80U110"
"201312";"01011302";"01";"01";"13";"02";"1";12118,00;6166,00;5952,00;122,00;112,00;141,00;236,00;117,00;132,00;125,00;218,00;225,00;178,00;64,00;220,00;193,00;587,00;479,00;848,00;1473,00;1378,00;1294,00;1272,00;904,00;518,00;290,00;143,00;110,00;126,00;276,00;161,00;102,00;44,00;20,00;10,00;122,00;606,00;942,00;220,00;780,00;7648,00;951,00;673,00;176,00
"201312";"01011303";"01";"01";"13";"03";"1";8359,00;4359,00;4000,00;71,00;73,00;65,00;103,00;67,00;41,00;39,00;83,00;49,00;56,00;27,00;105,00;142,00;539,00;391,00;630,00;928,00;736,00;659,00;621,00;566,00;447,00;248,00;141,00;116,00;189,00;494,00;381,00;203,00;96,00;50,00;3,00;71,00;308,00;295,00;105,00;681,00;4531,00;836,00;1180,00;352,00
"201312";"01011304";"01";"01";"13";"04";"1";8298,00;3864,00;4434,00;55,00;50,00;70,00;129,00;46,00;60,00;59,00;75,00;96,00;107,00;47,00;134,00;191,00;380,00;285,00;408,00;535,00;426,00;439,00;448,00;506,00;498,00;245,00;169,00;152,00;266,00;778,00;785,00;502,00;260,00;97,00;0,00;55,00;295,00;444,00;134,00;571,00;3047,00;912,00;1981,00;859,00
"201312";"01011305";"01";"01";"13";"05";"1";6693,00;3373,00;3320,00;52,00;58,00;52,00;66,00;43,00;36,00;28,00;63,00;59,00;45,00;29,00;80,00;114,00;354,00;278,00;345,00;576,00;459,00;389,00;464,00;476,00;360,00;200,00;132,00;113,00;177,00;551,00;593,00;341,00;129,00;28,00;3,00;52,00;219,00;260,00;80,00;468,00;2987,00;692,00;1434,00;501,00
"201312";"01011306";"01";"01";"13";"06";"1";8130,00;4152,00;3978,00;49,00;85,00;82,00;125,00;48,00;46,00;45,00;84,00;71,00;87,00;37,00;128,00;135,00;391,00;262,00;528,00;881,00;696,00;601,00;699,00;610,00;545,00;245,00;151,00;130,00;172,00;505,00;404,00;190,00;66,00;29,00;3,00;49,00;340,00;370,00;128,00;526,00;4277,00;941,00;1211,00;288,00
"201312";"01011401";"01";"01";"14";"01";"1";14791,00;7534,00;7257,00;188,00;219,00;184,00;352,00;191,00;155,00;132,00;253,00;196,00;198,00;76,00;213,00;239,00;690,00;628,00;1172,00;2155,00;1924,00;1603,00;1384,00;840,00;561,00;250,00;158,00;96,00;107,00;278,00;152,00;88,00;78,00;25,00;6,00;188,00;946,00;1010,00;213,00;929,00;9706,00;969,00;633,00;197,00
"201312";"01011402";"01";"01";"14";"02";"1";12343,00;6204,00;6139,00;183,00;190,00;179,00;308,00;156,00;139,00;130,00;176,00;163,00;102,00;40,00;112,00;152,00;512,00;518,00;1055,00;2007,00;1686,00;1515,00;1055,00;620,00;362,00;155,00;111,00;93,00;121,00;180,00;154,00;80,00;53,00;27,00;9,00;183,00;833,00;750,00;112,00;664,00;8456,00;628,00;548,00;169,00
"201312";"01022101";"01";"02";"21";"01";"1";3339,00;1885,00;1454,00;30,00;37,00;28,00;59,00;7,00;22,00;21,00;45,00;28,00;44,00;23,00;68,00;113,00;361,00;227,00;293,00;379,00;266,00;236,00;233,00;270,00;145,00;72,00;60,00;38,00;56,00;79,00;42,00;37,00;14,00;6,00;0,00;30,00;131,00;183,00;68,00;474,00;1904,00;277,00;215,00;57,00
"201312";"01022102";"01";"02";"21";"02";"1";6075,00;3307,00;2768,00;62,00;65,00;81,00;71,00;53,00;54,00;40,00;73,00;85,00;85,00;39,00;132,00;214,00;623,00;390,00;509,00;671,00;451,00;418,00;465,00;368,00;313,00;160,00;106,00;92,00;122,00;137,00;95,00;49,00;36,00;16,00;0,00;62,00;270,00;376,00;132,00;837,00;3272,00;579,00;446,00;101,00
"201312";"01022103";"01";"02";"21";"03";"1";232,00;132,00;100,00;9,00;0,00;3,00;7,00;10,00;6,00;0,00;12,00;0,00;9,00;0,00;0,00;10,00;13,00;9,00;13,00;26,00;15,00;15,00;33,00;14,00;4,00;3,00;0,00;3,00;9,00;0,00;6,00;0,00;3,00;0,00;0,00;9,00;20,00;27,00;0,00;23,00;125,00;7,00;18,00;3,00
"201312";"01022104";"01";"02";"21";"04";"1";17403,00;8993,00;8410,00;152,00;161,00;147,00;317,00;129,00;149,00;110,00;266,00;211,00;207,00;122,00;348,00;537,00;1456,00;953,00;1330,00;1934,00;1318,00;1188,00;1285,00;1269,00;1025,00;526,00;369,00;298,00;366,00;505,00;409,00;183,00;84,00;34,00;15,00;152,00;754,00;1065,00;348,00;1993,00;9277,00;1920,00;1578,00;316,00
"201312";"01022105";"01";"02";"21";"05";"1";4980,00;2608,00;2372,00;50,00;53,00;38,00;99,00;47,00;13,00;52,00;91,00;72,00;82,00;58,00;170,00;153,00;479,00;278,00;387,00;557,00;321,00;314,00;372,00;290,00;278,00;137,00;93,00;79,00;79,00;129,00;118,00;43,00;29,00;16,00;3,00;50,00;237,00;368,00;170,00;632,00;2519,00;508,00;405,00;91,00
"201312";"01022106";"01";"02";"21";"06";"1";11517,00;5695,00;5822,00;92,00;115,00;111,00;208,00;98,00;92,00;82,00;190,00;167,00;178,00;79,00;251,00;305,00;658,00;447,00;645,00;985,00;868,00;783,00;1003,00;979,00;769,00;416,00;292,00;217,00;275,00;528,00;328,00;173,00;133,00;47,00;3,00;92,00;532,00;788,00;251,00;963,00;5710,00;1477,00;1348,00;356,00
"201312";"01022201";"01";"02";"22";"01";"1";10344,00;5465,00;4879,00;112,00;123,00;95,00;161,00;84,00;82,00;76,00;150,00;137,00;122,00;80,00;204,00;307,00;1020,00;697,00;896,00;1212,00;840,00;689,00;821,00;633,00;511,00;248,00;121,00;138,00;165,00;269,00;205,00;79,00;50,00;17,00;0,00;112,00;463,00;647,00;204,00;1327,00;5788,00;880,00;777,00;146,00
"201312";"01022202";"01";"02";"22";"02";"1";1490,00;727,00;763,00;10,00;12,00;30,00;33,00;25,00;13,00;19,00;45,00;37,00;28,00;20,00;72,00;72,00;106,00;56,00;78,00;117,00;106,00;133,00;108,00;79,00;78,00;32,00;31,00;21,00;30,00;61,00;26,00;12,00;0,00;0,00;0,00;10,00;100,00;162,00;72,00;178,00;677,00;141,00;138,00;12,00
"201312";"01022203";"01";"02";"22";"03";"1";6549,00;3326,00;3223,00;69,00;68,00;71,00;136,00;85,00;70,00;72,00;118,00;120,00;106,00;52,00;171,00;217,00;529,00;299,00;387,00;602,00;462,00;480,00;401,00;393,00;350,00;187,00;130,00;135,00;151,00;266,00;187,00;118,00;78,00;35,00;4,00;69,00;360,00;538,00;171,00;746,00;3024,00;667,00;739,00;235,00
"201312";"01022204";"01";"02";"22";"04";"1";5696,00;2849,00;2847,00;57,00;56,00;36,00;101,00;42,00;48,00;27,00;71,00;77,00;46,00;29,00;93,00;158,00;358,00;203,00;297,00;487,00;466,00;416,00;484,00;473,00;367,00;181,00;137,00;92,00;180,00;312,00;201,00;113,00;53,00;32,00;3,00;57,00;235,00;298,00;93,00;516,00;2826,00;685,00;785,00;201,00
"201312";"01022205";"01";"02";"22";"05";"1";3125,00;1587,00;1538,00;27,00;30,00;46,00;62,00;33,00;29,00;21,00;74,00;71,00;67,00;37,00;93,00;118,00;183,00;103,00;154,00;241,00;195,00;185,00;205,00;229,00;205,00;111,00;73,00;83,00;74,00;178,00;98,00;57,00;28,00;12,00;3,00;27,00;171,00;299,00;93,00;301,00;1312,00;389,00;433,00;100,00
"201312";"01022206";"01";"02";"22";"06";"1";3085,00;1626,00;1459,00;32,00;32,00;20,00;57,00;28,00;29,00;28,00;49,00;60,00;33,00;18,00;45,00;72,00;175,00;105,00;221,00;342,00;248,00;245,00;277,00;218,00;196,00;98,00;65,00;48,00;50,00;100,00;100,00;53,00;24,00;14,00;3,00;32,00;137,00;217,00;45,00;247,00;1656,00;359,00;298,00;94,00
"201312";"01022207";"01";"02";"22";"07";"1";5390,00;2786,00;2604,00;27,00;52,00;25,00;64,00;30,00;27,00;34,00;70,00;55,00;50,00;16,00;108,00;141,00;452,00;225,00;298,00;366,00;302,00;299,00;440,00;378,00;313,00;222,00;135,00;147,00;199,00;320,00;289,00;154,00;94,00;42,00;16,00;27,00;171,00;252,00;108,00;593,00;2308,00;670,00;955,00;306,00
"201312";"01033101";"01";"03";"31";"01";"1";25356,00;13216,00;12140,00;357,00;330,00;343,00;618,00;312,00;273,00;280,00;473,00;466,00;499,00;239,00;769,00;1011,00;2219,00;1331,00;1822,00;2475,00;1838,00;1716,00;1753,00;1540,00;1159,00;543,00;380,00;285,00;396,00;775,00;616,00;269,00;164,00;87,00;18,00;357,00;1603,00;2230,00;769,00;3230,00;12475,00;2082,00;2072,00;538,00
"201312";"01033102";"01";"03";"31";"02";"1";11302,00;5835,00;5467,00;130,00;153,00;132,00;251,00;119,00;115,00;90,00;220,00;210,00;197,00;118,00;304,00;442,00;934,00;584,00;809,00;1157,00;888,00;827,00;846,00;679,00;497,00;232,00;182,00;154,00;214,00;367,00;227,00;143,00;60,00;21,00;0,00;130,00;655,00;950,00;304,00;1376,00;5790,00;911,00;962,00;224,00
"201312";"01033201";"01";"03";"32";"01";"1";12800,00;6399,00;6401,00;168,00;174,00;182,00;360,00;181,00;192,00;198,00;324,00;292,00;332,00;161,00;484,00;424,00;873,00;459,00;660,00;1103,00;980,00;851,00;861,00;748,00;629,00;317,00;226,00;197,00;246,00;449,00;349,00;247,00;81,00;43,00;9,00;168,00;897,00;1499,00;484,00;1297,00;5662,00;1172,00;1241,00;380,00
"201312";"01033202";"01";"03";"32";"02";"1";9632,00;4733,00;4899,00;112,00;97,00;116,00;216,00;104,00;87,00;69,00;217,00;187,00;143,00;73,00;254,00;267,00;612,00;363,00;487,00;773,00;743,00;635,00;665,00;676,00;472,00;293,00;222,00;181,00;232,00;498,00;360,00;224,00;165,00;61,00;28,00;112,00;533,00;776,00;254,00;879,00;4342,00;987,00;1271,00;478,00
"201312";"01033203";"01";"03";"32";"03";"1";13628,00;7249,00;6379,00;160,00;172,00;177,00;312,00;152,00;143,00;149,00;260,00;313,00;265,00;144,00;371,00;535,00;1104,00;690,00;939,00;1393,00;1030,00;949,00;987,00;823,00;607,00;296,00;245,00;170,00;247,00;422,00;303,00;152,00;81,00;28,00;9,00;160,00;813,00;1274,00;371,00;1639,00;6811,00;1148,00;1142,00;270,00
"201312";"01044101";"01";"04";"41";"01";"1";19497,00;10021,00;9476,00;181,00;171,00;177,00;319,00;151,00;164,00;159,00;282,00;269,00;261,00;128,00;413,00;556,00;1566,00;950,00;1291,00;1749,00;1296,00;1261,00;1625,00;1514,00;1154,00;600,00;363,00;331,00;463,00;906,00;663,00;317,00;166,00;42,00;9,00;181,00;818,00;1263,00;413,00;2122,00;9686,00;2117,00;2363,00;534,00
"201312";"01044102";"01";"04";"41";"02";"1";15373,00;7444,00;7929,00;134,00;151,00;122,00;251,00;114,00;79,00;100,00;187,00;186,00;168,00;86,00;294,00;354,00;936,00;570,00;811,00;1136,00;908,00;903,00;1136,00;1158,00;938,00;487,00;396,00;341,00;497,00;978,00;856,00;509,00;353,00;185,00;49,00;134,00;638,00;806,00;294,00;1290,00;6622,00;1821,00;2672,00;1096,00
"201312";"01044103";"01";"04";"41";"03";"1";7912,00;4222,00;3690,00;73,00;70,00;71,00;119,00;54,00;57,00;47,00;113,00;101,00;92,00;55,00;112,00;268,00;737,00;443,00;642,00;838,00;683,00;565,00;626,00;598,00;435,00;200,00;119,00;126,00;131,00;254,00;145,00;77,00;45,00;9,00;7,00;73,00;314,00;465,00;112,00;1005,00;4395,00;754,00;656,00;138,00
"201312";"01044201";"01";"04";"42";"01";"1";22719,00;12014,00;10705,00;234,00;250,00;268,00;531,00;292,00;233,00;231,00;431,00;475,00;512,00;212,00;735,00;918,00;2132,00;1242,00;1551,00;2139,00;1706,00;1593,00;1590,00;1357,00;964,00;523,00;325,00;234,00;402,00;689,00;509,00;219,00;145,00;65,00;12,00;234,00;1341,00;2094,00;735,00;3050,00;11178,00;1812,00;1834,00;441,00
"201312";"01044202";"01";"04";"42";"02";"1";16329,00;8840,00;7489,00;192,00;175,00;157,00;309,00;119,00;136,00;113,00;241,00;195,00;231,00;128,00;360,00;591,00;1821,00;1085,00;1582,00;2135,00;1291,00;1023,00;1130,00;937,00;737,00;367,00;238,00;195,00;160,00;285,00;215,00;101,00;52,00;24,00;4,00;192,00;760,00;1044,00;360,00;2412,00;9183,00;1342,00;855,00;181,00
"201312";"01044203";"01";"04";"42";"03";"1";15639,00;8336,00;7303,00;173,00;156,00;147,00;296,00;114,00;110,00;147,00;263,00;233,00;230,00;99,00;359,00;528,00;1261,00;847,00;1183,00;1593,00;1184,00;1008,00;1078,00;954,00;810,00;396,00;258,00;222,00;328,00;573,00;481,00;289,00;183,00;101,00;35,00;173,00;713,00;1082,00;359,00;1789,00;7847,00;1464,00;1604,00;608,00
"201312";"02010101";"02";"01";"01";"01";"1";6204,00;3432,00;2772,00;60,00;60,00;55,00;127,00;70,00;49,00;63,00;113,00;106,00;141,00;48,00;218,00;251,00;638,00;366,00;414,00;630,00;466,00;482,00;427,00;371,00;278,00;152,00;68,00;108,00;113,00;142,00;83,00;54,00;30,00;15,00;6,00;60,00;312,00;520,00;218,00;889,00;3156,00;498,00;446,00;105,00
"201312";"02010102";"02";"01";"01";"02";"1";12974,00;6471,00;6503,00;144,00;160,00;170,00;322,00;148,00;157,00;177,00;298,00;327,00;280,00;152,00;426,00;495,00;834,00;476,00;772,00;1059,00;958,00;972,00;954,00;824,00;637,00;341,00;251,00;195,00;259,00;438,00;388,00;189,00;118,00;40,00;13,00;144,00;800,00;1391,00;426,00;1329,00;6015,00;1229,00;1280,00;360,00
"201312";"02010103";"02";"01";"01";"03";"1";15529,00;7817,00;7712,00;160,00;187,00;191,00;412,00;199,00;188,00;216,00;332,00;353,00;345,00;186,00;571,00;581,00;945,00;513,00;783,00;1272,00;1234,00;1210,00;1186,00;1004,00;754,00;408,00;257,00;226,00;315,00;580,00;475,00;240,00;142,00;61,00;3,00;160,00;989,00;1620,00;571,00;1526,00;7202,00;1419,00;1596,00;446,00
"201312";"02010104";"02";"01";"01";"04";"1";5134,00;2521,00;2613,00;70,00;58,00;53,00;136,00;55,00;73,00;58,00;114,00;126,00;129,00;71,00;200,00;185,00;328,00;185,00;261,00;443,00;394,00;373,00;422,00;360,00;283,00;128,00;99,00;76,00;103,00;118,00;142,00;57,00;19,00;6,00;9,00;70,00;302,00;571,00;200,00;513,00;2438,00;510,00;439,00;91,00
"201312";"02020201";"02";"02";"02";"01";"1";283,00;146,00;137,00;3,00;9,00;3,00;12,00;3,00;0,00;0,00;9,00;3,00;4,00;0,00;9,00;3,00;24,00;15,00;18,00;61,00;16,00;16,00;18,00;15,00;6,00;6,00;9,00;10,00;0,00;8,00;0,00;3,00;0,00;0,00;0,00;3,00;27,00;16,00;9,00;27,00;159,00;21,00;18,00;3,00
"201312";"02020202";"02";"02";"02";"02";"1";5764,00;2936,00;2828,00;67,00;61,00;57,00;101,00;54,00;46,00;59,00;97,00;85,00;76,00;48,00;152,00;154,00;367,00;256,00;399,00;612,00;506,00;426,00;512,00;470,00;334,00;183,00;107,00;75,00;103,00;165,00;94,00;59,00;21,00;18,00;0,00;67,00;273,00;411,00;152,00;521,00;3181,00;624,00;437,00;98,00
"201312";"02020203";"02";"02";"02";"03";"1";10537,00;5391,00;5146,00;122,00;115,00;105,00;191,00;104,00;86,00;68,00;156,00;105,00;132,00;50,00;181,00;246,00;579,00;443,00;662,00;1289,00;1086,00;830,00;955,00;848,00;643,00;320,00;206,00;164,00;168,00;312,00;193,00;90,00;70,00;15,00;3,00;122,00;515,00;597,00;181,00;825,00;6113,00;1169,00;837,00;178,00
"201312";"02020204";"02";"02";"02";"04";"1";12093,00;6131,00;5962,00;113,00;108,00;115,00;223,00;81,00;85,00;115,00;175,00;156,00;153,00;97,00;275,00;280,00;696,00;551,00;939,00;1461,00;1166,00;901,00;1095,00;1002,00;696,00;366,00;156,00;187,00;190,00;339,00;186,00;107,00;51,00;22,00;6,00;113,00;527,00;781,00;275,00;976,00;7115,00;1218,00;902,00;186,00
"201312";"02020205";"02";"02";"02";"05";"1";14932,00;7554,00;7378,00;156,00;147,00;157,00;231,00;112,00;144,00;125,00;228,00;221,00;217,00;111,00;346,00;344,00;720,00;515,00;1009,00;1756,00;1448,00;1202,00;1465,00;1321,00;963,00;420,00;254,00;221,00;242,00;393,00;224,00;116,00;69,00;39,00;16,00;156,00;647,00;1046,00;346,00;1064,00;8716,00;1637,00;1080,00;240,00
"201312";"02020206";"02";"02";"02";"06";"1";18904,00;9519,00;9385,00;212,00;240,00;173,00;426,00;213,00;169,00;118,00;297,00;269,00;291,00;177,00;391,00;455,00;938,00;755,00;1354,00;2593,00;1998,00;1491,00;1586,00;1404,00;1033,00;490,00;338,00;193,00;269,00;421,00;298,00;166,00;92,00;45,00;9,00;212,00;1052,00;1321,00;391,00;1393,00;11181,00;1861,00;1181,00;312,00
"201312";"02030301";"02";"03";"03";"01";"1";9321,00;4802,00;4519,00;87,00;117,00;63,00;170,00;91,00;101,00;70,00;163,00;163,00;158,00;93,00;291,00;268,00;524,00;397,00;655,00;1056,00;886,00;697,00;887,00;689,00;439,00;244,00;166,00;144,00;186,00;253,00;176,00;53,00;18,00;9,00;7,00;87,00;441,00;748,00;291,00;792,00;5267,00;849,00;759,00;87,00
"201312";"02030302";"02";"03";"03";"02";"1";13311,00;6939,00;6372,00;126,00;132,00;125,00;254,00;140,00;109,00;127,00;228,00;192,00;243,00;97,00;357,00;366,00;688,00;505,00;922,00;1646,00;1374,00;1143,00;1063,00;964,00;758,00;320,00;193,00;171,00;240,00;384,00;249,00;125,00;42,00;25,00;3,00;126,00;651,00;996,00;357,00;1054,00;7617,00;1271,00;1044,00;195,00
"201312";"02030401";"02";"03";"04";"01";"1";15086,00;7764,00;7322,00;159,00;143,00;162,00;262,00;119,00;137,00;120,00;226,00;216,00;189,00;116,00;291,00;303,00;746,00;576,00;1135,00;2242,00;1807,00;1375,00;1221,00;1055,00;809,00;324,00;225,00;178,00;199,00;350,00;213,00;120,00;45,00;23,00;0,00;159,00;686,00;1004,00;291,00;1049,00;9411,00;1358,00;940,00;188,00
"201312";"02030402";"02";"03";"04";"02";"1";11358,00;5815,00;5543,00;102,00;117,00;110,00;238,00;82,00;89,00;77,00;136,00;145,00;179,00;90,00;216,00;259,00;635,00;472,00;923,00;1647,00;1436,00;977,00;958,00;749,00;555,00;233,00;175,00;119,00;172,00;258,00;125,00;59,00;19,00;0,00;6,00;102,00;547,00;716,00;216,00;894,00;7162,00;963,00;674,00;84,00
"201312";"02040501";"02";"04";"05";"01";"1";5343,00;2525,00;2818,00;39,00;39,00;46,00;95,00;49,00;36,00;42,00;59,00;70,00;64,00;18,00;87,00;89,00;227,00;144,00;193,00;324,00;265,00;266,00;355,00;385,00;331,00;196,00;102,00;119,00;176,00;587,00;419,00;285,00;151,00;74,00;11,00;39,00;229,00;289,00;87,00;316,00;1932,00;629,00;1301,00;521,00
"201312";"02040502";"02";"04";"05";"02";"1";6876,00;3299,00;3577,00;55,00;72,00;67,00;103,00;41,00;51,00;46,00;88,00;69,00;77,00;38,00;72,00;106,00;416,00;337,00;538,00;829,00;532,00;442,00;443,00;448,00;359,00;163,00;116,00;83,00;156,00;397,00;320,00;220,00;149,00;40,00;3,00;55,00;283,00;369,00;72,00;522,00;3569,00;638,00;956,00;412,00
"201312";"02040503";"02";"04";"05";"03";"1";10520,00;5269,00;5251,00;125,00;160,00;106,00;196,00;113,00;58,00;64,00;79,00;92,00;86,00;42,00;121,00;145,00;639,00;581,00;970,00;1632,00;1161,00;812,00;706,00;573,00;394,00;183,00;106,00;59,00;125,00;338,00;313,00;233,00;188,00;96,00;24,00;125,00;575,00;421,00;121,00;784,00;6435,00;683,00;835,00;541,00
"201312";"02040701";"02";"04";"07";"01";"1";12267,00;5906,00;6361,00;100,00;104,00;102,00;199,00;60,00;86,00;83,00;136,00;115,00;129,00;65,00;162,00;285,00;981,00;640,00;896,00;1246,00;741,00;656,00;684,00;695,00;624,00;314,00;218,00;158,00;303,00;852,00;716,00;511,00;303,00;81,00;22,00;100,00;465,00;614,00;162,00;1266,00;5558,00;1156,00;2029,00;917,00
"201312";"02040702";"02";"04";"07";"02";"1";10629,00;5436,00;5193,00;139,00;115,00;94,00;174,00;101,00;83,00;72,00;126,00;112,00;97,00;38,00;122,00;125,00;587,00;553,00;1039,00;1556,00;1234,00;857,00;778,00;620,00;396,00;195,00;120,00;108,00;165,00;425,00;303,00;166,00;93,00;36,00;0,00;139,00;484,00;528,00;122,00;712,00;6637,00;711,00;1001,00;295,00
"201312";"02040703";"02";"04";"07";"03";"1";717,00;392,00;325,00;6,00;4,00;3,00;13,00;15,00;6,00;3,00;16,00;13,00;12,00;7,00;18,00;31,00;88,00;75,00;75,00;104,00;62,00;52,00;33,00;25,00;29,00;9,00;9,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;6,00;35,00;57,00;18,00;119,00;426,00;47,00;9,00;0,00
"201312";"02050601";"02";"05";"06";"01";"1";8707,00;4600,00;4107,00;124,00;94,00;61,00;176,00;45,00;39,00;45,00;99,00;67,00;55,00;36,00;75,00;129,00;677,00;677,00;1146,00;1709,00;1022,00;593,00;532,00;387,00;243,00;134,00;66,00;50,00;46,00;180,00;111,00;67,00;19,00;0,00;3,00;124,00;376,00;341,00;75,00;806,00;6066,00;443,00;387,00;89,00
"201312";"02050602";"02";"05";"06";"02";"1";19172,00;9908,00;9264,00;239,00;241,00;208,00;380,00;182,00;200,00;137,00;291,00;261,00;205,00;93,00;207,00;289,00;1289,00;1208,00;2035,00;3452,00;2438,00;1692,00;1271,00;926,00;602,00;285,00;119,00;100,00;149,00;211,00;194,00;123,00;104,00;31,00;10,00;239,00;1011,00;1187,00;207,00;1578,00;13022,00;1006,00;654,00;268,00
