ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_E;E_EM;E_EW;E_E00_01;E_E01_02;E_E02_03;E_E03_05;E_E05_06;E_E06_07;E_E07_08;E_E08_10;E_E10_12;E_E12_14;E_E14_15;E_E15_18;E_E18_21;E_E21_25;E_E25_27;E_E27_30;E_E30_35;E_E35_40;E_E40_45;E_E45_50;E_E50_55;E_E55_60;E_E60_63;E_E63_65;E_E65_67;E_E67_70;E_E70_75;E_E75_80;E_E80_85;E_E85_90;E_E90_95;E_E95_110;E_U1;E_1U6;E_6U15;E_15U18;E_18U25;E_25U55;E_55U65;E_65U80;E_80U110
200912;02040503;02;04;05;03;1;9469;4719;4750;125;121;94;168;50;57;64;63;98;94;28;84;209;707;539;868;1368;898;769;676;418;346;136;74;113;222;362;242;224;176;46;30;125;433;404;84;916;5536;556;939;476
200912;02040701;02;04;07;01;1;11571;5444;6127;88;86;97;175;74;72;67;130;105;106;61;198;339;931;570;705;884;619;692;684;607;577;275;161;319;555;868;668;505;249;69;35;88;432;541;198;1270;4761;1013;2410;858
200912;02040702;02;04;07;02;1;9974;5101;4873;99;108;82;157;67;65;48;101;82;72;21;99;256;815;545;941;1332;963;916;699;476;372;168;122;180;284;373;238;187;85;15;6;99;414;389;99;1071;5872;662;1075;293
200912;02040703;02;04;07;03;1;493;246;247;6;0;6;9;6;3;7;22;16;6;3;9;16;69;40;48;51;38;40;29;31;15;10;3;0;3;7;0;0;0;0;0;6;21;57;9;85;277;28;10;0
200912;02050601;02;05;06;01;1;8016;4299;3717;99;58;69;101;44;38;35;84;63;44;29;45;224;924;674;1059;1433;748;591;473;313;222;74;42;74;120;133;116;52;19;9;7;99;272;293;45;1148;5291;338;443;87
200912;02050602;02;05;06;02;1;18014;9274;8740;254;249;210;371;151;140;147;245;201;128;72;179;412;1606;1236;2242;3115;2038;1522;1062;726;498;191;80;124;164;206;161;140;66;38;40;254;981;933;179;2018;11941;769;655;284
200912;02050801;02;05;08;01;1;17191;8912;8279;188;211;183;318;126;100;119;192;190;174;76;162;403;1824;1291;2368;2946;1701;1371;987;691;440;189;84;119;169;221;160;119;48;15;6;188;838;851;162;2227;11355;713;669;188
200912;02050802;02;05;08;02;1;18331;9616;8715;228;224;183;282;120;114;79;179;139;89;44;144;322;1833;1384;2603;3708;2230;1603;962;536;398;115;88;92;154;192;116;97;42;18;13;228;809;644;144;2155;13026;601;554;170
200912;02050803;02;05;08;03;1;6140;3219;2921;77;64;63;78;40;25;40;59;50;49;23;78;175;668;490;683;950;527;446;370;284;219;78;36;72;96;147;137;66;34;13;3;77;245;246;78;843;3750;333;452;116
200912;02050804;02;05;08;04;1;2644;1299;1345;47;54;45;79;34;36;32;64;49;27;16;34;29;56;36;117;292;319;347;206;167;144;65;16;39;65;99;51;36;29;6;8;47;212;224;34;85;1484;225;254;79
200912;03010101;03;01;01;01;2;2820;1464;1356;30;18;28;51;29;17;27;37;45;41;18;52;104;181;68;106;186;171;256;233;234;191;104;27;79;108;165;120;55;33;6;0;30;126;185;52;285;1254;322;472;94
200912;03010102;03;01;01;02;2;10513;4948;5565;102;96;104;200;110;85;80;183;152;160;76;209;354;621;311;429;593;500;643;753;704;786;378;201;337;570;709;446;308;188;79;46;102;510;736;209;975;3933;1365;2062;621
200912;03010104;03;01;01;04;2;193;111;82;0;9;0;6;0;0;3;6;3;6;0;6;3;9;9;9;28;21;33;17;9;4;0;0;0;3;6;3;0;0;0;0;0;15;18;6;12;126;4;12;0
200912;03020203;03;02;02;03;2;1910;968;942;10;16;10;14;13;16;15;43;31;18;16;31;55;63;24;37;70;127;177;207;160;183;65;27;57;138;139;87;29;23;6;3;10;53;139;31;118;802;275;421;61
200912;03020209;03;02;02;09;2;12712;6083;6629;148;180;158;297;153;131;132;239;210;192;97;247;362;566;288;489;866;1070;1352;1283;870;719;365;188;288;461;548;340;257;142;43;31;148;788;1001;247;928;6218;1272;1637;473
200912;03020210;03;02;02;10;2;9635;4750;4885;90;106;100;183;114;103;86;195;203;154;62;170;313;405;238;382;689;802;1018;941;712;609;275;120;206;336;453;260;186;88;30;6;90;503;803;170;718;4782;1004;1255;310
200912;03020307;03;02;03;07;2;16467;8064;8403;155;173;161;345;164;142;190;363;399;361;159;433;490;736;320;585;1009;1109;1721;1715;1273;1039;465;216;346;603;843;500;281;126;32;13;155;843;1614;433;1226;7732;1720;2292;452
200912;03030405;03;03;04;05;2;10432;4911;5521;126;137;137;268;112;116;107;216;204;208;93;259;322;655;345;555;819;726;889;829;631;527;253;105;219;326;515;406;229;82;10;6;126;654;944;259;977;4794;885;1466;327
200912;03030406;03;03;04;06;2;8170;4050;4120;55;52;47;125;60;70;73;185;156;171;82;216;297;384;125;176;335;480;791;1001;706;639;276;155;221;337;441;260;162;64;22;6;55;284;737;216;681;3614;1070;1259;254
200912;03030711;03;03;07;11;2;6472;3218;3254;26;45;37;94;55;51;42;119;120;106;58;159;206;242;102;159;259;385;613;732;616;542;238;101;189;289;373;213;142;103;34;22;26;231;496;159;448;2866;881;1064;301
200912;03030715;03;03;07;15;2;6551;3244;3307;42;47;40;86;52;38;57;119;107;128;46;141;254;319;129;187;276;409;695;718;569;514;256;106;169;259;347;188;143;82;22;6;42;225;495;141;573;2983;876;963;253
200912;03030716;03;03;07;16;2;1153;559;594;3;15;6;3;6;9;6;5;19;9;3;24;27;36;13;28;37;57;98;121;113;75;53;22;50;77;118;67;38;12;3;0;3;30;51;24;63;467;150;312;53
200912;03040508;03;04;05;08;2;4385;2216;2169;31;42;41;77;40;48;53;104;110;127;55;175;183;146;59;118;191;336;486;489;328;260;122;65;96;160;198;131;74;28;9;3;31;200;497;175;329;2007;447;585;114
200912;03040512;03;04;05;12;2;9192;4432;4760;69;85;96;149;107;85;74;178;172;124;63;203;263;367;152;315;549;702;963;810;620;582;300;144;261;427;679;366;169;80;29;9;69;437;696;203;630;4111;1026;1733;287
200912;03040513;03;04;05;13;2;3113;1486;1627;25;37;37;61;37;25;32;85;69;71;31;89;94;110;59;81;184;215;312;290;226;176;90;49;70;101;147;97;102;61;29;21;25;172;313;89;204;1367;315;415;213
200912;03040614;03;04;06;14;2;31176;14501;16675;371;425;387;688;340;300;323;597;453;443;192;492;745;1415;840;1488;2616;2657;2981;2536;1633;1481;677;359;659;1183;2011;1291;836;513;156;88;371;1840;2308;492;2160;14751;2517;5144;1593
200912;03040818;03;04;08;18;2;31349;14890;16459;339;330;342;501;240;256;221;425;394;328;147;458;792;1739;1097;1999;3228;2534;2744;2497;1777;1591;804;391;622;1106;1882;1185;830;395;118;37;339;1413;1771;458;2531;15876;2786;4795;1380
200912;03050919;03;05;09;19;2;4836;2265;2571;37;33;50;52;36;27;35;66;60;53;25;54;107;230;157;242;354;355;427;425;310;247;134;80;135;265;367;214;151;84;24;0;37;171;266;54;337;2270;461;981;259
200912;03050920;03;05;09;20;2;5858;2769;3089;46;78;63;96;62;55;44;74;58;54;34;100;157;288;152;283;432;454;503;456;348;281;168;67;160;228;430;261;216;103;67;40;46;299;319;100;445;2628;516;1079;426
200912;03050923;03;05;09;23;2;7730;3991;3739;116;85;97;128;60;34;60;86;85;95;35;132;206;540;385;667;932;681;726;658;447;360;164;79;92;151;230;174;136;58;18;13;116;370;395;132;746;4496;603;647;225
200912;03050924;03;05;09;24;2;5098;2638;2460;51;68;69;124;42;50;40;53;79;64;17;81;187;430;249;416;565;434;505;437;297;203;97;32;71;86;151;98;51;41;3;7;51;303;303;81;617;2903;332;406;102
200912;03050925;03;05;09;25;2;7954;3797;4157;82;82;125;179;92;73;95;167;131;125;73;133;257;449;304;462;752;701;835;677;387;352;119;58;101;202;440;279;134;79;9;0;82;478;664;133;706;4118;529;1022;222
200912;03051017;03;05;10;17;2;3934;2067;1867;41;33;45;52;28;24;27;46;58;50;34;80;178;236;131;203;292;323;415;450;317;241;92;45;78;118;146;78;34;30;9;0;41;158;239;80;414;2131;378;420;73
200912;03051021;03;05;10;21;2;6178;2861;3317;47;52;34;77;36;39;28;60;53;56;34;81;170;358;188;277;379;331;436;470;311;292;212;114;171;479;680;328;202;123;27;33;47;199;270;81;528;2392;618;1658;385
200912;03051022;03;05;10;22;2;4561;2102;2459;40;55;49;89;37;34;37;61;63;57;36;94;156;256;108;163;266;284;356;423;308;234;123;53;111;224;366;208;143;75;42;10;40;230;288;94;412;1908;410;909;270
200912;03061126;03;06;11;26;1;13277;6825;6452;155;171;168;255;127;75;98;172;113;121;44;120;250;866;685;1315;2265;1653;1299;893;537;427;239;97;141;228;252;199;117;110;54;31;155;721;623;120;1116;8647;763;820;312
200912;03061131;03;06;11;31;1;9094;4694;4400;127;124;129;207;57;66;54;96;68;67;33;85;157;512;434;872;1586;1477;1143;593;307;285;106;45;66;96;146;77;48;28;3;0;127;517;384;85;669;6412;436;385;79
200912;03061227;03;06;12;27;1;13123;6409;6714;191;168;134;216;103;87;84;153;122;94;50;100;272;860;609;1138;2010;1547;1283;862;551;501;223;137;204;298;427;284;203;149;49;14;191;621;590;100;1132;8000;861;1213;415
200912;03061228;03;06;12;28;1;11739;5706;6033;97;128;97;174;41;60;48;104;91;83;53;101;273;956;621;1047;1342;925;922;816;570;507;256;128;248;430;622;444;308;171;53;23;97;440;439;101;1229;6243;891;1744;555
200912;03061332;03;06;13;32;1;20009;10217;9792;322;309;303;522;249;188;164;294;265;170;78;232;307;1012;811;1737;3379;3328;2598;1473;701;499;173;95;119;163;190;127;79;71;18;33;322;1383;1159;232;1319;14027;767;599;201
200912;03061429;03;06;14;29;1;10077;4605;5472;47;56;72;103;52;43;57;78;94;99;39;128;254;475;206;371;416;466;548;619;474;618;463;248;431;847;1217;706;443;248;92;67;47;283;410;128;729;3100;1329;3201;850
200912;03061430;03;06;14;30;1;2846;1360;1486;18;24;21;40;9;6;21;40;44;31;22;31;79;114;62;125;143;141;216;228;188;146;93;43;84;188;337;187;105;42;12;6;18;94;164;31;193;1103;282;796;165
200912;03061434;03;06;14;34;1;5361;2650;2711;73;69;33;74;37;50;21;47;51;37;17;67;136;423;284;536;792;556;478;411;252;198;92;33;49;116;146;110;99;53;15;6;73;213;223;67;559;3309;323;421;173
200912;03061435;03;06;14;35;1;3823;1872;1951;50;46;36;53;29;36;27;36;34;31;15;73;96;284;190;367;459;328;336;273;193;154;90;44;46;101;138;121;76;37;15;9;50;164;179;73;380;2146;288;406;137
200912;03061441;03;06;14;41;1;894;452;442;23;21;18;43;21;6;11;27;16;18;6;10;15;21;17;41;100;139;84;73;43;40;12;12;9;20;24;15;6;0;3;0;23;103;84;10;36;497;64;68;9
200912;03071536;03;07;15;36;1;9369;4857;4512;139;163;177;259;90;83;69;123;128;92;39;120;149;397;317;791;1513;1635;1242;757;349;209;88;28;52;80;95;83;49;31;9;13;139;689;534;120;546;6604;325;310;102
200912;03071537;03;07;15;37;1;13415;6873;6542;200;211;170;345;178;133;149;229;195;141;83;157;227;610;437;858;1926;1955;1828;1190;662;488;174;103;132;181;228;112;64;27;13;9;200;904;930;157;837;8856;765;653;113
200912;03071633;03;07;16;33;1;2514;1235;1279;11;16;21;31;21;23;22;48;46;39;19;70;69;108;69;114;151;163;183;202;216;242;94;35;72;83;136;78;76;38;15;3;11;89;197;70;177;1098;371;369;132
200912;03071638;03;07;16;38;1;15308;7723;7585;257;239;236;423;156;147;117;268;200;171;68;190;316;801;605;1142;2272;2241;1879;1074;687;446;181;127;140;250;375;122;97;63;15;3;257;1054;971;190;1117;9900;754;887;178
200912;03071639;03;07;16;39;1;11470;5729;5741;208;202;218;370;179;121;119;162;149;128;42;126;242;541;363;757;1451;1606;1549;930;476;383;149;61;124;173;236;176;135;70;12;12;208;969;721;126;783;7132;593;709;229
200912;04010101;04;01;01;01;2;9747;4543;5204;70;85;95;155;47;73;74;112;119;125;50;201;251;431;267;393;637;585;674;739;710;663;411;173;269;475;613;445;407;277;82;39;70;382;553;201;682;4005;1247;1802;805
200912;04010102;04;01;01;02;2;742;436;306;0;3;6;7;6;3;3;9;12;9;4;15;22;33;21;16;40;37;49;78;59;83;34;25;13;20;51;44;31;6;3;0;0;22;40;15;55;300;142;128;40
200912;04010103;04;01;01;03;2;7184;3333;3851;62;77;68;128;49;59;53;125;119;130;63;193;229;311;158;297;458;443;539;504;463;401;222;120;169;339;611;393;230;124;28;19;62;322;549;193;540;2862;743;1512;401
200912;04020204;04;02;02;04;2;132;76;56;3;0;3;3;6;0;0;3;0;0;0;13;9;9;0;3;6;3;12;21;6;11;6;0;6;6;0;0;3;0;0;0;3;12;3;13;18;51;17;12;3
200912;04020205;04;02;02;05;2;1232;599;633;0;7;7;30;3;9;10;27;23;33;6;21;21;58;12;32;63;62;99;128;87;81;77;18;59;71;73;50;34;24;7;0;0;47;108;21;79;483;176;253;65
200912;04020206;04;02;02;06;2;2582;1138;1444;10;9;6;22;3;6;3;13;18;12;24;15;28;57;36;60;68;77;116;165;144;209;162;112;144;245;341;179;145;92;31;30;10;40;76;15;85;666;483;909;298
200912;04020207;04;02;02;07;2;2577;1215;1362;22;25;16;30;20;15;26;39;49;57;15;67;61;57;39;60;151;167;214;254;184;163;112;50;67;149;179;106;75;63;24;21;22;91;201;67;118;1069;325;501;183
200912;04020208;04;02;02;08;2;2767;1316;1451;9;19;37;47;21;32;24;86;72;61;31;80;68;48;39;46;73;137;265;232;168;192;122;83;102;158;231;138;82;45;16;3;9;124;306;80;116;960;397;629;146
200912;04020209;04;02;02;09;2;3167;1546;1621;12;17;15;43;46;45;37;66;74;63;13;96;126;282;135;192;214;140;236;220;160;189;93;62;102;139;132;73;78;56;7;4;12;121;298;96;408;1297;344;446;145
200912;04020310;04;02;03;10;2;649;328;321;9;0;0;12;0;6;3;6;3;0;0;3;32;108;54;51;64;39;34;30;25;36;18;12;15;24;33;20;6;3;3;0;9;12;18;3;140;297;66;92;12
200912;04020311;04;02;03;11;2;13597;6319;7278;67;94;92;170;83;98;94;200;184;188;108;270;307;508;257;342;619;784;1063;1062;872;1017;671;378;554;860;1109;542;487;358;106;53;67;439;872;270;815;4999;2066;3065;1004
200912;04020312;04;02;03;12;2;4765;2150;2615;19;42;26;75;29;31;34;57;63;50;37;97;104;146;94;135;250;255;377;400;356;294;240;151;171;284;332;241;187;107;59;22;19;172;272;97;250;1867;685;1028;375
