id1;name1;id2;name2;id3;name3;id4;name4
03;Pankow;02;Nördliches Pankow;02;Blankenfelde / Niederschönhausen;10;Herthaplatz
03;Pankow;02;Nördliches Pankow;03;Buchholz;07;Buchholz
03;Pankow;03;Nördliches Weißensee;04;Karow;05;Karow-Nord
03;Pankow;03;Nördliches Weißensee;04;Karow;06;Alt-Karow
03;Pankow;03;Nördliches Weißensee;07;Blankenburg / Heinersdorf / Märchenland;11;Blankenburg
03;Pankow;03;Nördliches Weißensee;07;Blankenburg / Heinersdorf / Märchenland;15;Heinersdorf
03;Pankow;03;Nördliches Weißensee;07;Blankenburg / Heinersdorf / Märchenland;16;Märchenland
03;Pankow;04;Südliches Pankow;08;Pankow Süd;18;Pankow-Süd
03;Pankow;04;Südliches Pankow;05;Schönholz / Wilhelmsruh / Rosenthal;08;Rosenthal
03;Pankow;04;Südliches Pankow;05;Schönholz / Wilhelmsruh / Rosenthal;12;Wilhelmsruh
03;Pankow;04;Südliches Pankow;05;Schönholz / Wilhelmsruh / Rosenthal;13;Schönholz
03;Pankow;04;Südliches Pankow;06;Pankow Zentrum;14;Pankow-Zentrum
03;Pankow;05;Südliches Weißensee;09;Weißensee;19;Gustav-Adolf-Straße
03;Pankow;05;Südliches Weißensee;09;Weißensee;20;Weißer See
03;Pankow;05;Südliches Weißensee;09;Weißensee;23;Weißenseer Spitze
03;Pankow;05;Südliches Weißensee;09;Weißensee;24;Behaimstraße
03;Pankow;05;Südliches Weißensee;09;Weißensee;25;Komponistenviertel Weißensee
03;Pankow;05;Südliches Weißensee;10;Weißensee Ost;17;Rennbahnstraße
03;Pankow;05;Südliches Weißensee;10;Weißensee Ost;21;Buschallee
03;Pankow;05;Südliches Weißensee;10;Weißensee Ost;22;Hansastraße
03;Pankow;06;Nördlicher Prenzlauer Berg;11;Prenzlauer Berg Nordwest;26;Arnimplatz
03;Pankow;06;Nördlicher Prenzlauer Berg;11;Prenzlauer Berg Nordwest;31;Falkplatz
03;Pankow;06;Nördlicher Prenzlauer Berg;12;Prenzlauer Berg Nord;27;Humannplatz
03;Pankow;06;Nördlicher Prenzlauer Berg;12;Prenzlauer Berg Nord;28;Erich-Weinert-Straße
03;Pankow;06;Nördlicher Prenzlauer Berg;13;Helmholtzplatz;32;Helmholtzplatz
03;Pankow;06;Nördlicher Prenzlauer Berg;14;Prenzlauer Berg Ost;29;Greifswalder Straße
03;Pankow;06;Nördlicher Prenzlauer Berg;14;Prenzlauer Berg Ost;30;Volkspark Prenzlauer Berg
03;Pankow;06;Nördlicher Prenzlauer Berg;14;Prenzlauer Berg Ost;34;Anton-Saefkow-Park
03;Pankow;06;Nördlicher Prenzlauer Berg;14;Prenzlauer Berg Ost;35;Conrad-Blenkle-Straße
03;Pankow;06;Nördlicher Prenzlauer Berg;14;Prenzlauer Berg Ost;41;Eldenaer Straße
03;Pankow;07;Südlicher Prenzlauer Berg;15;Prenzlauer Berg Südwest;36;Teutoburger Platz
03;Pankow;07;Südlicher Prenzlauer Berg;15;Prenzlauer Berg Südwest;37;Kollwitzplatz
03;Pankow;07;Südlicher Prenzlauer Berg;16;Prenzlauer Berg Süd;33;Thälmannpark
03;Pankow;07;Südlicher Prenzlauer Berg;16;Prenzlauer Berg Süd;38;Winsstraße
03;Pankow;07;Südlicher Prenzlauer Berg;16;Prenzlauer Berg Süd;39;Bötzowstraße
04;Charlottenburg-Wilmersdorf;01;CW1;01;Charlottenburg-Nord;01;Jungfernheide
04;Charlottenburg-Wilmersdorf;01;CW1;01;Charlottenburg-Nord;02;Plötzensee
04;Charlottenburg-Wilmersdorf;01;CW1;01;Charlottenburg-Nord;03;Paul-Hertz-Siedlung
04;Charlottenburg-Wilmersdorf;02;CW2;02;Heerstrasse;04;Olympiagelände
04;Charlottenburg-Wilmersdorf;02;CW2;02;Heerstrasse;05;Siedlung Ruhleben
04;Charlottenburg-Wilmersdorf;02;CW2;02;Heerstrasse;06;Angerburger Allee
04;Charlottenburg-Wilmersdorf;02;CW2;02;Heerstrasse;07;Flatowallee
04;Charlottenburg-Wilmersdorf;02;CW2;02;Heerstrasse;08;Kranzallee
04;Charlottenburg-Wilmersdorf;02;CW2;02;Heerstrasse;09;Eichkamp
04;Charlottenburg-Wilmersdorf;02;CW2;03;Westend;10;Park Ruhwald
04;Charlottenburg-Wilmersdorf;02;CW2;03;Westend;11;Reichsstraße
04;Charlottenburg-Wilmersdorf;02;CW2;03;Westend;12;Branitzer Platz
04;Charlottenburg-Wilmersdorf;02;CW2;03;Westend;13;Königin-Elisabeth-Straße
04;Charlottenburg-Wilmersdorf;02;CW2;03;Westend;14;Messegelände
04;Charlottenburg-Wilmersdorf;03;CW3;04;Schloß Charlottenburg;15;Schloßgarten
04;Charlottenburg-Wilmersdorf;03;CW3;04;Schloß Charlottenburg;16;Klausenerplatz
04;Charlottenburg-Wilmersdorf;03;CW3;04;Schloß Charlottenburg;17;Schloßstraße
04;Charlottenburg-Wilmersdorf;03;CW3;05;Mierendorffplatz;18;Tegeler Weg
04;Charlottenburg-Wilmersdorf;03;CW3;05;Mierendorffplatz;19;Kaiserin-Augusta-Allee
04;Charlottenburg-Wilmersdorf;03;CW3;06;Otto-Suhr-Allee;20;Alt-Lietzow
04;Charlottenburg-Wilmersdorf;03;CW3;06;Otto-Suhr-Allee;21;Spreestadt
04;Charlottenburg-Wilmersdorf;03;CW3;06;Otto-Suhr-Allee;22;Richard-Wagner-Straße
04;Charlottenburg-Wilmersdorf;03;CW3;06;Otto-Suhr-Allee;23;Ernst-Reuter-Platz
04;Charlottenburg-Wilmersdorf;03;CW3;07;Neue Kantstraße;24;Lietzensee
04;Charlottenburg-Wilmersdorf;03;CW3;07;Neue Kantstraße;25;Amtsgerichtsplatz
04;Charlottenburg-Wilmersdorf;03;CW3;07;Neue Kantstraße;26;Droysenstraße
04;Charlottenburg-Wilmersdorf;03;CW3;08;Kantstraße;27;Karl-August-Platz
04;Charlottenburg-Wilmersdorf;03;CW3;08;Kantstraße;28;Savignyplatz
04;Charlottenburg-Wilmersdorf;03;CW3;09;Kurfürstendamm;29;Hindemithplatz
04;Charlottenburg-Wilmersdorf;03;CW3;09;Kurfürstendamm;30;George-Grosz-Platz
04;Charlottenburg-Wilmersdorf;03;CW3;09;Kurfürstendamm;31;Breitscheidplatz
04;Charlottenburg-Wilmersdorf;03;CW3;10;Halensee;32;Halensee
04;Charlottenburg-Wilmersdorf;04;CW4;11;Grunewald;33;Güterbahnhof Grunewald
04;Charlottenburg-Wilmersdorf;04;CW4;11;Grunewald;34;Bismarckallee
04;Charlottenburg-Wilmersdorf;04;CW4;11;Grunewald;35;Hundekehle
04;Charlottenburg-Wilmersdorf;04;CW4;11;Grunewald;36;Hagenplatz
04;Charlottenburg-Wilmersdorf;04;CW4;11;Grunewald;37;Flinsberger Platz
04;Charlottenburg-Wilmersdorf;04;CW4;12;Schmargendorf;38;Kissinger Straße
04;Charlottenburg-Wilmersdorf;04;CW4;12;Schmargendorf;39;Stadion Wilmersdorf
04;Charlottenburg-Wilmersdorf;04;CW4;12;Schmargendorf;40;Messelpark
04;Charlottenburg-Wilmersdorf;04;CW4;12;Schmargendorf;41;Breite Straße
04;Charlottenburg-Wilmersdorf;04;CW4;13;Wiesbadener Straße;42;Schlangenbader Straße
04;Charlottenburg-Wilmersdorf;04;CW4;13;Wiesbadener Straße;43;Binger Straße
04;Charlottenburg-Wilmersdorf;04;CW4;13;Wiesbadener Straße;44;Rüdesheimer Platz
04;Charlottenburg-Wilmersdorf;05;CW5;14;Düsseldorfer Straße;45;Eisenzahnstraße
04;Charlottenburg-Wilmersdorf;05;CW5;14;Düsseldorfer Straße;46;Preußenpark
04;Charlottenburg-Wilmersdorf;05;CW5;14;Düsseldorfer Straße;47;Ludwigkirchplatz
04;Charlottenburg-Wilmersdorf;05;CW5;14;Düsseldorfer Straße;48;Schaperstraße
04;Charlottenburg-Wilmersdorf;05;CW5;15;Barstraße;49;Rathaus Wilmersdorf
04;Charlottenburg-Wilmersdorf;05;CW5;15;Barstraße;50;Leon-Jessel-Platz
04;Charlottenburg-Wilmersdorf;05;CW5;15;Barstraße;51;Brabanter Platz
04;Charlottenburg-Wilmersdorf;05;CW5;16;Volkspark Wilmersdorf;52;Nikolsburger Platz
04;Charlottenburg-Wilmersdorf;05;CW5;16;Volkspark Wilmersdorf;53;Prager Platz
04;Charlottenburg-Wilmersdorf;05;CW5;16;Volkspark Wilmersdorf;54;Wilhelmsaue
04;Charlottenburg-Wilmersdorf;05;CW5;16;Volkspark Wilmersdorf;55;Babelsberger Straße
04;Charlottenburg-Wilmersdorf;05;CW5;16;Volkspark Wilmersdorf;56;Hildegardstraße
04;Charlottenburg-Wilmersdorf;06;CW6;17;Forst Grunewald;57;Forst Grunewald
05;Spandau;01;SPA 1;01;Hakenfelde;01;Hakenfelde Nord
05;Spandau;01;SPA 1;01;Hakenfelde;02;Goltzstraße
05;Spandau;01;SPA 1;01;Hakenfelde;03;Amorbacher Weg
05;Spandau;01;SPA 1;02;Falkenhagener Feld;04;Griesingerstr.
05;Spandau;01;SPA 1;02;Falkenhagener Feld;05;An der Tränke
05;Spandau;01;SPA 1;02;Falkenhagener Feld;06;Gütersloher Weg
05;Spandau;01;SPA 1;02;Falkenhagener Feld;07;Darbystr.
05;Spandau;01;SPA 1;02;Falkenhagener Feld;08;Germersheimer Platz
05;Spandau;01;SPA 1;02;Falkenhagener Feld;09;An der Kappe
05;Spandau;01;SPA 1;03;Spandau Mitte;10;Eckschanze
05;Spandau;01;SPA 1;03;Spandau Mitte;11;Eiswerder
05;Spandau;01;SPA 1;03;Spandau Mitte;12;Kurstr.
05;Spandau;01;SPA 1;03;Spandau Mitte;13;Ackerstr.
05;Spandau;01;SPA 1;03;Spandau Mitte;14;Carl-Schurz-Str.
05;Spandau;01;SPA 1;03;Spandau Mitte;39;Freiheit
05;Spandau;02;SPA 2;04;Brunsbütteler Damm;15;Isenburger Weg
05;Spandau;02;SPA 2;04;Brunsbütteler Damm;16;Am Heideberg
05;Spandau;02;SPA 2;04;Brunsbütteler Damm;17;Staakener Str.
05;Spandau;02;SPA 2;04;Brunsbütteler Damm;18;Spandauer Str.
05;Spandau;02;SPA 2;04;Brunsbütteler Damm;19;Magistratsweg
05;Spandau;02;SPA 2;04;Brunsbütteler Damm;20;Werkstr.
05;Spandau;02;SPA 2;05;Heerstraße Nord;21;Döberitzer Weg
05;Spandau;02;SPA 2;05;Heerstraße Nord;22;Pillnitzer Weg
05;Spandau;02;SPA 2;05;Heerstraße Nord;23;Maulbeerallee
05;Spandau;02;SPA 2;05;Heerstraße Nord;24;Weinmeisterhornweg
05;Spandau;02;SPA 2;06;Wilhelmstadt;25;Borkumer Str.
05;Spandau;02;SPA 2;06;Wilhelmstadt;26;Adamstr.
05;Spandau;02;SPA 2;06;Wilhelmstadt;27;Tiefwerder
05;Spandau;02;SPA 2;06;Wilhelmstadt;28;Graetschelsteig
05;Spandau;02;SPA 2;06;Wilhelmstadt;29;Börnicker Str.
05;Spandau;03;SPA 3;07;Haselhorst;30;Zitadellenweg
05;Spandau;03;SPA 3;07;Haselhorst;31;Gartenfelder Str.
05;Spandau;03;SPA 3;08;Siemensstadt;32;Rohrdamm
05;Spandau;03;SPA 3;08;Siemensstadt;33;Motardstr.
05;Spandau;04;SPA 4;09;Gatow / Kladow;34;Alt-Gatow
05;Spandau;04;SPA 4;09;Gatow / Kladow;35;Groß-Glienicker Weg
05;Spandau;04;SPA 4;09;Gatow / Kladow;36;Jägerallee
05;Spandau;04;SPA 4;09;Gatow / Kladow;37;Kladower Damm
05;Spandau;04;SPA 4;09;Gatow / Kladow;38;Kafkastr.
06;Steglitz - Zehlendorf;01;Region A;01;Schloßstr.;01;Fichtenberg
06;Steglitz - Zehlendorf;01;Region A;01;Schloßstr.;02;Schloßstr.
06;Steglitz - Zehlendorf;01;Region A;01;Schloßstr.;03;Markelstr.
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;04;Munsterdamm
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;05;Südende
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;06;Stadtpark
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;07;Mittelstr.
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;08;Bergstr.
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;09;Feuerbachstr.
06;Steglitz - Zehlendorf;01;Region A;02;Albrechtstr.;10;Bismarckstr.
06;Steglitz - Zehlendorf;02;Region B;03;Lankwitz;01;Alt-Lankwitz
06;Steglitz - Zehlendorf;02;Region B;03;Lankwitz;02;Komponistenviertel Lankwitz
06;Steglitz - Zehlendorf;02;Region B;03;Lankwitz;03;Lankwitz-Kirche
06;Steglitz - Zehlendorf;02;Region B;03;Lankwitz;04;Kaiser-Wilhelm-Str.
06;Steglitz - Zehlendorf;02;Region B;03;Lankwitz;05;Gemeindepark Lankwitz
06;Steglitz - Zehlendorf;02;Region B;03;Lankwitz;06;Lankwitz-Süd
06;Steglitz - Zehlendorf;02;Region B;04;Ostpreußendamm;07;Thermometersiedlung
06;Steglitz - Zehlendorf;02;Region B;04;Ostpreußendamm;08;Lichterfelde-Süd
06;Steglitz - Zehlendorf;02;Region B;04;Ostpreußendamm;09;Königsberger Str.
06;Steglitz - Zehlendorf;02;Region B;04;Ostpreußendamm;10;Oberhofer Platz
06;Steglitz - Zehlendorf;02;Region B;04;Ostpreußendamm;11;Schütte-Lanz-Str.
06;Steglitz - Zehlendorf;03;Region C;05;Teltower Damm;01;Berlepschstr.
06;Steglitz - Zehlendorf;03;Region C;05;Teltower Damm;02;Zehlendorf-Süd
06;Steglitz - Zehlendorf;03;Region C;05;Teltower Damm;03;Zehlendorf-Mitte
06;Steglitz - Zehlendorf;03;Region C;05;Teltower Damm;04;Teltower Damm
06;Steglitz - Zehlendorf;03;Region C;06;Drakestr.;05;Botanischer Garten
06;Steglitz - Zehlendorf;03;Region C;06;Drakestr.;06;Hindenburgdamm
06;Steglitz - Zehlendorf;03;Region C;06;Drakestr.;07;Goerzwerke
06;Steglitz - Zehlendorf;03;Region C;06;Drakestr.;08;Schweizer Viertel
06;Steglitz - Zehlendorf;03;Region C;06;Drakestr.;09;Augustaplatz
06;Steglitz - Zehlendorf;03;Region C;06;Drakestr.;10;Lichterfelde-West
06;Steglitz - Zehlendorf;04;Region D;07;Zehlendorf Südwest;01;Wannsee
06;Steglitz - Zehlendorf;04;Region D;07;Zehlendorf Südwest;02;Düppel
06;Steglitz - Zehlendorf;04;Region D;07;Zehlendorf Südwest;03;Nikolassee
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;04;Krumme Lanke
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;05;Fischerhüttenstr.
